id,name,lat,lon,tags,rating,visit_duration_min,entry_fee,open_hour,close_hour
3823,Siêu Thị Mini Bình Minh,10.822445,106.707171,shopping;retail,4.2,120,0,8,22
3824,Siêu thị Co.opmart Tuy Lý Vương,10.744305,106.655204,shopping;retail,4.2,120,0,8,22
3825,Siêu thị Điện máy Chợ Lớn,10.754205,106.664595,shopping;retail,4.2,120,0,8,22
3826,Street Food Market,10.77369,106.697562,shopping;retail,4.2,120,0,8,22
3827,Thi's Market,10.771799,106.70412,shopping;retail,4.2,120,0,8,22
3828,Trung Tâm Mua Sắm Russian,10.76174,106.695086,shopping;retail,4.2,120,0,8,22
3829,Tạp Hoá Ngọc Hân,10.745529,106.732962,shopping;retail,4.2,120,0,8,22
3830,Tạp Hoá Thanh Minh,10.835889,106.644929,shopping;retail,4.2,120,0,8,22
3831,Tạp Hoá Thảo,10.832237,106.663831,shopping;retail,4.2,120,0,8,22
3832,Tạp hóa Tuấn Tú,10.358797,107.09781,shopping;retail,4.2,120,0,8,22
3833,Tạp hóa mỹ xuân,10.343922,107.085066,shopping;retail,4.2,120,0,8,22
3834,WinMart,10.77817,106.747125,shopping;retail,4.2,120,0,8,22
3835,ba tu,10.942236,106.732876,shopping;retail,4.2,120,0,8,22
3836,can vi,10.751823,106.640867,shopping;retail,4.2,120,0,8,22
3837,chi ut,10.892256,106.732884,shopping;retail,4.2,120,0,8,22
3838,giai khat,10.88215,106.698474,shopping;retail,4.2,120,0,8,22
3839,lan anh,10.94795,106.724316,shopping;retail,4.2,120,0,8,22
3840,mộng dung,10.897704,106.60337,shopping;retail,4.2,120,0,8,22
3841,tap hoa,10.763987,106.629931,shopping;retail,4.2,120,0,8,22
3842,tap hoa,10.75358,106.629988,shopping;retail,4.2,120,0,8,22
3843,tap hoa huong huong an phu dong q12,10.862751,106.700876,shopping;retail,4.2,120,0,8,22
3844,tinh,10.870078,106.709545,shopping;retail,4.2,120,0,8,22
3845,tuyet huong,10.919977,106.71295,shopping;retail,4.2,120,0,8,22
3846,tạp hoá anh khanh,10.856945,106.696223,shopping;retail,4.2,120,0,8,22
3847,tạp hoá cô Hoà,10.860053,106.686851,shopping;retail,4.2,120,0,8,22
3848,tạp hoá ngà phát,10.967171,106.611779,shopping;retail,4.2,120,0,8,22
3849,van nghia,10.953989,106.677217,shopping;retail,4.2,120,0,8,22
3850,xuan tuoi,10.871648,106.703946,shopping;retail,4.2,120,0,8,22
3851,Đồ phượt Vũng Tàu,10.365965,107.077429,shopping;retail,4.2,120,0,8,22
3852,đức thắng,10.464472,107.089687,shopping;retail,4.2,120,0,8,22
3853,Bách Hoá Hạnh Dương,10.888149,106.614589,shopping;retail,4.1,120,0,0,23
3854,C&C,10.763766,106.690315,shopping;retail,4.1,120,0,8,22
3855,Co.op Food,10.361813,107.07521,shopping;retail,4.1,120,0,8,22
3856,CoopMart - Ngã Tư Chợ Đình,10.984356,106.667009,shopping;retail,4.1,120,0,8,22
3857,Cầm Đồ Kim Loan,10.734013,106.701864,shopping;retail,4.1,120,0,8,22
3858,Cửa Hàng Tiện Lợi B's Mart,10.766807,106.696293,shopping;retail,4.1,120,0,8,22
3859,FamilyMart,10.776769,106.690315,shopping;retail,4.1,120,0,8,22
3860,Lẩu cá kèo,10.826042,106.689306,shopping;retail,4.1,120,0,8,22
3861,Nail - Thuỷ Tiên,10.745736,106.732821,shopping;retail,4.1,120,0,8,22
3862,Nam An Market,10.803281,106.73759,shopping;retail,4.1,120,0,8,22
3863,Phụ Tùng Yamaha - Dương,10.743227,106.727571,shopping;retail,4.1,120,0,8,22
3864,Satra Foods,10.757121,106.669035,shopping;retail,4.1,120,0,8,22
3865,Siêu Thị CoopMart Củ Chi,10.958914,106.504235,shopping;retail,4.1,120,0,8,22
3866,Siêu Thị Online Annam Gourmet,10.801433,106.747991,shopping;retail,4.1,120,0,8,22
3867,Siêu Thị Tiện Lợi US,10.761836,106.690129,shopping;retail,4.1,120,0,8,22
3868,Trung Tâm Mua Sắm Nowzone - Nguyễn Văn Cừ,10.764339,106.682427,shopping;retail,4.1,120,0,8,22
3869,Tạp Hoá 26,10.803408,106.679626,shopping;retail,4.1,120,0,8,22
3870,Tạp Hóa Hiền,10.529543,106.435539,shopping;retail,4.1,120,0,8,22
3871,Vincom,10.534359,106.41021,shopping;retail,4.1,120,0,8,22
3872,Vincom Plaza Quang Trung,10.829483,106.672541,shopping;retail,4.1,120,0,8,22
3873,bao chau,10.958782,106.706418,shopping;retail,4.1,120,0,8,22
3874,cam tu,10.759911,106.625082,shopping;retail,4.1,120,0,8,22
3875,chien,10.350704,107.071981,shopping;retail,4.1,120,0,8,22
3876,cua hang tuyet nhung tan thoi 1 hoc mon,10.893791,106.595479,shopping;retail,4.1,120,0,8,22
3877,frutas,10.77227,106.696187,shopping;retail,4.1,120,0,8,22
3878,hong yen,10.9777,106.72254,shopping;retail,4.1,120,0,8,22
3879,mai anh,10.890599,106.727457,shopping;retail,4.1,120,0,8,22
3880,minh phong,10.364365,107.083656,shopping;retail,4.1,120,0,8,22
3881,tap hoa bao linh vo van bich cu chi,10.964728,106.638733,shopping;retail,4.1,120,0,8,22
3882,tap hoa kim chi quang trung hoc mon,10.88806,106.596839,shopping;retail,4.1,120,0,8,22
3883,thu ngan,10.891916,106.732,shopping;retail,4.1,120,0,8,22
3884,thumuagiuonggocumuskvn,10.850963,106.751502,shopping;retail,4.1,120,0,8,22
3885,tạp hoá hồng thanh 586 le minh nhật củ chi,10.956705,106.47172,shopping;retail,4.1,120,0,8,22
3886,vuong chua,10.911403,106.700679,shopping;retail,4.1,120,0,8,22
3887,B's mart,10.760386,106.673149,shopping;retail,4.0,120,0,8,22
3888,B's mart,10.791637,106.667525,shopping;retail,4.0,120,0,8,22
3889,BambooBebe Việt Nam,10.796771,106.686651,shopping;retail,4.0,120,0,8,22
3890,Bách Hoá Xanh,10.779685,106.62035,shopping;retail,4.0,120,0,8,22
3891,Circle K,10.761571,106.702183,shopping;retail,4.0,120,0,8,22
3892,Co-opmart Liên Hiệp TP.HCM,10.841986,106.643693,shopping;retail,4.0,120,0,8,22
3893,Co.op Xtra,10.770549,106.669539,shopping;retail,4.0,120,0,8,22
3894,Cô lành,10.350191,107.095079,shopping;retail,4.0,120,0,8,22
3895,Cửa Hàng 137FoodMart,10.798797,106.626912,shopping;retail,4.0,120,0,0,23
3896,Cửa Hàng Gạo Chợ Đào,10.763885,106.706807,shopping;retail,4.0,120,0,8,22
3897,Cửa Hàng Hoa Tươi Vũng Tàu,10.365966,107.077447,shopping;retail,4.0,120,0,0,23
3898,Family Mart Ký Túc Xá Đại Học Quốc Giá,10.882411,106.781306,shopping;retail,4.0,120,0,8,22
3899,FamilyMart,10.756328,106.66856,shopping;retail,4.0,120,0,8,22
3900,FamilyMart,10.786226,106.701385,shopping;retail,4.0,120,0,8,22
3901,K-Market,10.729342,106.709093,shopping;retail,4.0,120,0,8,22
3902,Maximart,10.776919,106.681111,shopping;retail,4.0,120,0,8,22
3903,Mini Stop,10.762102,106.689126,shopping;retail,4.0,120,0,8,22
3904,Ministop,10.805933,106.685838,shopping;retail,4.0,120,0,8,22
3905,Parkson Hùng Vương,10.755776,106.662903,shopping;retail,4.0,120,0,8,22
3906,Phố Thương Mại,10.844958,106.837723,shopping;retail,4.0,120,0,8,22
3907,Shop Hoa AMi Đức Huệ,10.893766,106.308125,shopping;retail,4.0,120,0,8,22
3908,Siêu Thị C&C,10.766671,106.687746,shopping;retail,4.0,120,0,8,22
3909,Siêu thị Co.opmarrt SCA Âu Cơ,10.794032,106.639266,shopping;retail,4.0,120,0,8,22
3910,Street market,10.355671,106.357743,shopping;retail,4.0,120,0,8,22
3911,Tiệm Gạo Ngọc Nguyên,10.782422,106.627884,shopping;retail,4.0,120,0,8,22
3912,Tạp Hoá Phương Nam,10.837396,106.599347,shopping;retail,4.0,120,0,8,22
3913,Vincom,10.957628,106.84343,shopping;retail,4.0,120,0,8,22
3914,WinMart+,10.751781,106.71487,shopping;retail,4.0,120,0,8,22
3915,bich phuong,10.878398,106.61023,shopping;retail,4.0,120,0,8,22
3916,co ngoc,10.940729,106.70444,shopping;retail,4.0,120,0,8,22
3917,hoang my,10.884811,106.609109,shopping;retail,4.0,120,0,8,22
3918,huynh ngoc,10.961972,106.711827,shopping;retail,4.0,120,0,8,22
3919,linh trang,10.950975,106.66417,shopping;retail,4.0,120,0,8,22
3920,minh chau,10.951918,106.679625,shopping;retail,4.0,120,0,8,22
3921,ngoc nhu,10.882728,106.698424,shopping;retail,4.0,120,0,8,22
3922,nguyen hoang,10.943985,106.690866,shopping;retail,4.0,120,0,8,22
3923,thanh xuan,10.947434,106.693122,shopping;retail,4.0,120,0,8,22
3924,thao,10.908395,106.700937,shopping;retail,4.0,120,0,8,22
3925,thành lâm,10.454049,107.097699,shopping;retail,4.0,120,0,8,22
3926,215,10.9527,106.678691,shopping;retail,3.9,120,0,8,22
3927,AEON Mail Bình Dương,10.932342,106.711704,shopping;retail,3.9,120,0,8,22
3928,Bách Hoá My My,10.854972,106.614938,shopping;retail,3.9,120,0,8,22
3929,Bách Hoá XANH,10.761133,106.630784,shopping;retail,3.9,120,0,8,22
3930,Circle K,10.352207,107.086949,shopping;retail,3.9,120,0,8,22
3931,Circle K,10.821977,106.686774,shopping;retail,3.9,120,0,0,23
3932,Co.op Food,10.351973,107.089531,shopping;retail,3.9,120,0,8,22
3933,Của Hàng Tạp Hóa TA,10.768429,106.664554,shopping;retail,3.9,120,0,8,22
3934,Cửa Hàng Bách Hoá Anh Dũng,10.879309,106.581371,shopping;retail,3.9,120,0,8,22
3935,Cửa Hàng Khánh Vân,10.946333,106.60587,shopping;retail,3.9,120,0,8,22
3936,Cửa Hàng Tiện Lợi HotDeal,10.772723,106.624704,shopping;retail,3.9,120,0,8,22
3937,DOMOHAM,11.124638,106.616156,shopping;retail,3.9,120,0,8,22
3938,FamilyMart,10.865191,106.664497,shopping;retail,3.9,120,0,0,23
3939,LOTTE Mart Cộng Hòa,10.800858,106.65299,shopping;retail,3.9,120,0,8,22
3940,Lapen Center,10.369823,107.085064,shopping;retail,3.9,120,0,8,22
3941,Pico Plaza,10.800754,106.65322,shopping;retail,3.9,120,0,8,22
3942,SC-VivoCity,10.729931,106.703387,shopping;retail,3.9,120,0,8,22
3943,Satra Centre Mall,10.74368,106.64835,shopping;retail,3.9,120,0,8,22
3944,Shop&Go!,10.767495,106.700226,shopping;retail,3.9,120,0,8,22
3945,Siêu Thị K-Market,10.716841,106.703823,shopping;retail,3.9,120,0,8,22
3946,Siêu Thị Mela,10.757926,106.673113,shopping;retail,3.9,120,0,8,22
3947,Trung Tâm Mua Sắm Nguyễn Kim Gò Vấp,10.829852,106.677898,shopping;retail,3.9,120,0,8,22
3948,Trung Tâm Thương Mại,10.805322,106.752006,shopping;retail,3.9,120,0,8,22
3949,Trung Tâm Thương Mại Mỹ Tho,10.358419,106.367209,shopping;retail,3.9,120,0,8,22
3950,Tạp Hóa 2,10.758353,106.626271,shopping;retail,3.9,120,0,8,22
3951,Tạp Hóa Ngọc Ánh,10.531108,106.427933,shopping;retail,3.9,120,0,8,22
3952,Vincom Megamall Thảo Điền,10.802367,106.740878,shopping;retail,3.9,120,0,8,22
3953,WinMart,10.788457,106.656597,shopping;retail,3.9,120,0,8,22
3954,anh thu,10.952329,106.66422,shopping;retail,3.9,120,0,8,22
3955,co huong,10.962847,106.710909,shopping;retail,3.9,120,0,8,22
3956,co ut,10.960267,106.670864,shopping;retail,3.9,120,0,8,22
3957,cua hang thuy dung quang trung hóc môn,10.888549,106.59765,shopping;retail,3.9,120,0,8,22
3958,cửa hàng anh minh 11/3 trung nu vuong hoc mon,10.891026,106.596541,shopping;retail,3.9,120,0,8,22
3959,duc phat,10.960227,106.707767,shopping;retail,3.9,120,0,8,22
3960,mai hoang,10.95004,106.696393,shopping;retail,3.9,120,0,8,22
3961,minh quan,10.942329,106.73253,shopping;retail,3.9,120,0,8,22
3962,minh tung,10.975654,106.681278,shopping;retail,3.9,120,0,8,22
3963,nguyen nga,10.95622,106.737066,shopping;retail,3.9,120,0,8,22
3964,quốc đạt 61/14b quang trung hoc mon,10.888049,106.600186,shopping;retail,3.9,120,0,8,22
3965,tap hoa,10.737495,106.633604,shopping;retail,3.9,120,0,8,22
3966,tap hoa Gia Huy,10.853243,106.767847,shopping;retail,3.9,120,0,8,22
3967,tap hoa chi tuyen,10.967167,106.520426,shopping;retail,3.9,120,0,8,22
3968,tap hoa co hong525 tinh lo 7 cu chi,11.049328,106.45524,shopping;retail,3.9,120,0,8,22
3969,tap hoa ong bay,10.866998,106.675274,shopping;retail,3.9,120,0,8,22
3970,thao,10.884142,106.704143,shopping;retail,3.9,120,0,8,22
3971,thắm,10.450944,107.094528,shopping;retail,3.9,120,0,8,22
3972,trieu gia,10.869964,106.71246,shopping;retail,3.9,120,0,8,22
3973,tạp hoá sơn,10.851342,106.688003,shopping;retail,3.9,120,0,8,22
3974,vu mai,10.976526,106.718029,shopping;retail,3.9,120,0,8,22
3975,yen nhi,10.956711,106.702688,shopping;retail,3.9,120,0,8,22
3976,Bách Hoá Bà Nội Trợ,10.754672,106.692041,shopping;retail,3.8,120,0,8,22
3977,Bách Hoá Xanh,10.745959,106.683072,shopping;retail,3.8,120,0,8,22
3978,Chả cua Huế,10.79726,106.618298,shopping;retail,3.8,120,0,0,23
3979,Chợ 200,10.755925,106.708303,shopping;retail,3.8,120,0,8,22
3980,Chợ Đêm Man Thiện,10.850085,106.796325,shopping;retail,3.8,120,0,8,22
3981,Circle K,10.803413,106.692449,shopping;retail,3.8,120,0,8,22
3982,Co.opmart,10.828653,106.619741,shopping;retail,3.8,120,0,8,22
3983,Co.opmart Phan Văn Trị,10.829526,106.682068,shopping;retail,3.8,120,0,8,22
3984,Cửa Hàng Tiện Lợi Shop&Go!,10.806477,106.694917,shopping;retail,3.8,120,0,8,22
3985,FamilyMart,10.803406,106.732229,shopping;retail,3.8,120,0,8,22
3986,FamilyMart,10.797927,106.751501,shopping;retail,3.8,120,0,0,23
3987,FamilyMart,10.763583,106.693177,shopping;retail,3.8,120,0,0,23
3988,Focomart,10.803621,106.701235,shopping;retail,3.8,120,0,8,22
3989,Foodmart,10.799293,106.699394,shopping;retail,3.8,120,0,8,22
3990,GIẶT SẤY D11,10.941838,106.734832,shopping;retail,3.8,120,0,8,22
3991,LOCK&LOCK,10.628404,106.719963,shopping;retail,3.8,120,0,8,22
3992,Lucky Plaza,10.77414,106.704504,shopping;retail,3.8,120,0,8,22
3993,Mega Market Bình Dương,10.963052,106.687246,shopping;retail,3.8,120,0,8,22
3994,Minh Hồng Phát,10.345154,107.080103,shopping;retail,3.8,120,0,8,22
3995,Satra Foods,10.731684,106.737668,shopping;retail,3.8,120,0,8,22
3996,Shop Gia Bảo,10.541584,106.403446,shopping;retail,3.8,120,0,8,22
3997,The Garden Mall,10.754263,106.655365,shopping;retail,3.8,120,0,8,22
3998,Thực Phẩm Hữu Cơ An Toàn - Nam An,10.773119,106.700758,shopping;retail,3.8,120,0,8,22
3999,Tops,10.844403,106.762601,shopping;retail,3.8,120,0,8,22
4000,Tạp Hoá 40,10.815353,106.693817,shopping;retail,3.8,120,0,8,22
4001,Tạp Hoá Chú 8,10.830367,106.621552,shopping;retail,3.8,120,0,8,22
4002,Tạp Hoá Quỳnh Như,10.73093,106.733152,shopping;retail,3.8,120,0,8,22
4003,Tạp Hoá Tuyết Nhung,10.834845,106.59769,shopping;retail,3.8,120,0,8,22
4004,Tạp Hóa Thúy Hương,10.387426,107.097516,shopping;retail,3.8,120,0,8,22
4005,Tạp hoá A9,10.879198,106.807078,shopping;retail,3.8,120,0,8,22
4006,Tạp hóa Tiến,10.379635,107.066889,shopping;retail,3.8,120,0,8,22
4007,USAMua - MUA HÀNG MỸ - CN BÌNH DƯƠNG,10.981077,106.672242,shopping;retail,3.8,120,0,0,23
4008,Vin Mart+,10.791798,106.674688,shopping;retail,3.8,120,0,8,22
4009,Vincom Lê Văn Việt,10.844824,106.780288,shopping;retail,3.8,120,0,8,22
4010,Vạn Hạnh Mall,10.770575,106.669563,shopping;retail,3.8,120,0,8,22
4011,WinMart,10.771806,106.771477,shopping;retail,3.8,120,0,8,22
4012,WinMart,10.816035,106.697851,shopping;retail,3.8,120,0,8,22
4013,WinMart,10.809458,106.695054,shopping;retail,3.8,120,0,8,22
4014,WinMart+,10.797917,106.751553,shopping;retail,3.8,120,0,8,22
4015,cong tuyen,10.89222,106.732246,shopping;retail,3.8,120,0,8,22
4016,cuong dung,10.948992,106.715522,shopping;retail,3.8,120,0,8,22
4017,emart,10.823206,106.693397,shopping;retail,3.8,120,0,8,22
4018,hoang trinh,10.964733,106.681588,shopping;retail,3.8,120,0,8,22
4019,kim dung,10.96004,106.696241,shopping;retail,3.8,120,0,8,22
4020,ngoc hieu,10.960429,106.717587,shopping;retail,3.8,120,0,8,22
4021,phuog trung,10.964661,106.710225,shopping;retail,3.8,120,0,8,22
4022,sua xe Phuong,10.907979,106.70087,shopping;retail,3.8,120,0,8,22
4023,tap hoa,10.746508,106.652312,shopping;retail,3.8,120,0,8,22
4024,tap hoa,10.911331,106.709424,shopping;retail,3.8,120,0,8,22
4025,tap hoa dung nga,10.877206,106.65469,shopping;retail,3.8,120,0,8,22
4026,tap hoa hong linh do van day boc mon,10.89753,106.599197,shopping;retail,3.8,120,0,8,22
4027,tap hoa minh duong tinh lo 7 cu chi,11.008697,106.430617,shopping;retail,3.8,120,0,8,22
4028,tap hoa oanh yen ha huy giap,10.875683,106.677189,shopping;retail,3.8,120,0,8,22
4029,tap hoa thu an,10.965675,106.521174,shopping;retail,3.8,120,0,8,22
4030,thanh chung,10.964847,106.716363,shopping;retail,3.8,120,0,8,22
4031,thien ngan,10.861506,106.755685,shopping;retail,3.8,120,0,8,22
4032,231/101,10.745642,106.691604,shopping;retail,3.7,120,0,8,22
4033,2A Đường 265 . Hiệp Phú . Quận 9,10.844357,106.784776,shopping;retail,3.7,120,0,8,22
4034,6/4 tran thi boc hoc mon,10.888346,106.600536,shopping;retail,3.7,120,0,8,22
4035,Annam Gourmet,10.776968,106.755155,shopping;retail,3.7,120,0,8,22
4036,B'smart,10.783523,106.671061,shopping;retail,3.7,120,0,8,22
4037,Big C Gò Vấp,10.825565,106.680238,shopping;retail,3.7,120,0,8,22
4038,Bách Hoá Ngọc Hùng,10.834866,106.606435,shopping;retail,3.7,120,0,8,22
4039,Cantavil Mall,10.801455,106.746958,shopping;retail,3.7,120,0,8,22
4040,Chung cư Mỹ Kim,10.825752,106.719974,shopping;retail,3.7,120,0,8,22
4041,Chợ Vạn Kiếp,10.799801,106.693874,shopping;retail,3.7,120,0,8,22
4042,Circle k,10.767589,106.694772,shopping;retail,3.7,120,0,8,22
4043,Co.opMart,10.786411,106.680148,shopping;retail,3.7,120,0,8,22
4044,Cửa Hàng Sữa Susu,10.735499,106.621454,shopping;retail,3.7,120,0,8,22
4045,Cửa Hàng Tony Huy,10.731433,106.734076,shopping;retail,3.7,120,0,8,22
4046,Cửa hàng Điện Nước Hoàng Long Vũ Nhơn Trạch,10.749024,106.924205,shopping;retail,3.7,120,0,8,22
4047,FamilyMart,10.8496,106.771653,shopping;retail,3.7,120,0,8,22
4048,Satra Foods,10.763447,106.708033,shopping;retail,3.7,120,0,8,22
4049,Shop&Go!,10.794457,106.70916,shopping;retail,3.7,120,0,8,22
4050,Siêu Thị Bình Hòa,10.816301,106.698123,shopping;retail,3.7,120,0,8,22
4051,Station Mall,10.80117,106.73316,shopping;retail,3.7,120,0,8,22
4052,Tạp Hoá Ngọc Hân,10.850219,106.754861,shopping;retail,3.7,120,0,8,22
4053,Vincom Mega Mall,10.84334,106.842832,shopping;retail,3.7,120,0,8,22
4054,WinMart,10.78081,106.678597,shopping;retail,3.7,120,0,8,22
4055,WinMart+,10.844771,106.773637,shopping;retail,3.7,120,0,8,22
4056,Winmart,10.3486,107.081585,shopping;retail,3.7,120,0,8,22
4057,ba,10.946004,106.690023,shopping;retail,3.7,120,0,8,22
4058,co lien,10.963713,106.679281,shopping;retail,3.7,120,0,8,22
4059,kế bên anh văn trí minh,10.891104,106.590606,shopping;retail,3.7,120,0,8,22
4060,minh qui tran thi boc hoc mon,10.889731,106.601204,shopping;retail,3.7,120,0,8,22
4061,ngoc nhu,10.948922,106.69542,shopping;retail,3.7,120,0,8,22
4062,tap hoa,10.854311,106.769519,shopping;retail,3.7,120,0,8,22
4063,tap hoa,10.873391,106.70284,shopping;retail,3.7,120,0,8,22
4064,tap hoa Minh phuong,10.856915,106.757057,shopping;retail,3.7,120,0,8,22
4065,tap hoa Phuong Vu,10.853929,106.758837,shopping;retail,3.7,120,0,8,22
4066,tap hoa cam hanh binh loi bt,10.826721,106.706479,shopping;retail,3.7,120,0,8,22
4067,thanh thuy,10.940196,106.731506,shopping;retail,3.7,120,0,8,22
4068,tho ngoc,10.894661,106.735395,shopping;retail,3.7,120,0,8,22
4069,thuy,10.934921,106.686305,shopping;retail,3.7,120,0,8,22
4070,thuận thảo q12,10.861367,106.705531,shopping;retail,3.7,120,0,8,22
4071,tuấn huy,10.888414,106.603688,shopping;retail,3.7,120,0,8,22
4072,Big C Bình Dương,10.987056,106.664432,shopping;retail,3.6,120,0,8,22
4073,Cho Phuoc Hoa,10.539246,107.072205,shopping;retail,3.6,120,0,8,22
4074,Chợ Long Phú,10.684411,107.022781,shopping;retail,3.6,120,0,8,22
4075,Circle K,10.736687,106.718259,shopping;retail,3.6,120,0,0,23
4076,Circle K,10.880254,106.804906,shopping;retail,3.6,120,0,8,22
4077,Co.op Mart,10.786422,106.675511,shopping;retail,3.6,120,0,8,22
4078,Co.op Mart - Chu Văn An,10.810612,106.703155,shopping;retail,3.6,120,0,8,22
4079,CoopMart Hóc Môn,10.889143,106.606673,shopping;retail,3.6,120,0,8,22
4080,Coopmart Tân An,10.534548,106.410742,shopping;retail,3.6,120,0,8,22
4081,Crescent Mall,10.728987,106.718688,shopping;retail,3.6,120,0,8,22
4082,Công ty TNHH Gureumi,10.796754,106.686639,shopping;retail,3.6,120,0,8,22
4083,Cửa Hàng Tạp Hoá Út Nga,10.789253,106.681056,shopping;retail,3.6,120,0,8,22
4084,"Cửa hàng phụ tùng, đồ chơi xe máy - Haopo Racing",10.361886,106.683714,shopping;retail,3.6,120,0,0,23
4085,FamilyMart,10.805209,106.731531,shopping;retail,3.6,120,0,8,22
4086,Grove Fresh,10.768088,106.684543,shopping;retail,3.6,120,0,8,22
4087,Hồng Lập Thành,10.348905,107.076533,shopping;retail,3.6,120,0,8,22
4088,Kingfoodmart,10.751414,106.61862,shopping;retail,3.6,120,0,8,22
4089,Night market,10.754397,106.70933,shopping;retail,3.6,120,0,8,22
4090,Satra Foods,10.741349,106.70382,shopping;retail,3.6,120,0,8,22
4091,Shop & go,10.767627,106.700123,shopping;retail,3.6,120,0,8,22
4092,Shop Vinafood,10.797283,106.618408,shopping;retail,3.6,120,0,0,23
4093,Siêu Thị K-Market,10.722053,106.710847,shopping;retail,3.6,120,0,8,22
4094,Siêu thị Co.opmart Bình Tân 2,10.765107,106.601546,shopping;retail,3.6,120,0,8,22
4095,Tee Store,11.062048,106.795556,shopping;retail,3.6,120,0,8,22
4096,Tạp Hoá An Đức,10.83002,106.768111,shopping;retail,3.6,120,0,8,22
4097,Tạp hóa 235,10.371199,107.076769,shopping;retail,3.6,120,0,8,22
4098,Tạp hóa Gia Khánh,10.359773,107.087965,shopping;retail,3.6,120,0,8,22
4099,Tạp hóa Kim Anh,10.363545,107.094046,shopping;retail,3.6,120,0,8,22
4100,Tạp hóa Mỹ Trinh,10.351424,107.079282,shopping;retail,3.6,120,0,8,22
4101,Tạp hóa Sao Mai,10.378317,107.089178,shopping;retail,3.6,120,0,8,22
4102,Tạp hóa Tuyết trinh,10.357576,107.086399,shopping;retail,3.6,120,0,8,22
4103,Tạp hóa số 10 phan chu trinh,10.339581,107.078765,shopping;retail,3.6,120,0,8,22
4104,WinMart,10.34433,107.081068,shopping;retail,3.6,120,0,8,22
4105,Zakka Thủ Đức,10.844325,106.741014,shopping;retail,3.6,120,0,8,22
4106,an tam,10.890706,106.731726,shopping;retail,3.6,120,0,8,22
4107,anh quang,10.877244,106.700197,shopping;retail,3.6,120,0,8,22
4108,cho ban non bao hiem,10.900885,106.699467,shopping;retail,3.6,120,0,8,22
4109,chu Xuan,10.939555,106.728949,shopping;retail,3.6,120,0,8,22
4110,co hang,10.946262,106.69388,shopping;retail,3.6,120,0,8,22
4111,cô hiền,10.548999,107.069545,shopping;retail,3.6,120,0,8,22
4112,duyen bien,10.961189,106.716816,shopping;retail,3.6,120,0,8,22
4113,ngoc lan,10.96672,106.711715,shopping;retail,3.6,120,0,8,22
4114,nha sach binh nham,10.929236,106.690451,shopping;retail,3.6,120,0,8,22
4115,phu kim,10.948346,106.695592,shopping;retail,3.6,120,0,8,22
4116,sau nang,10.965967,106.683196,shopping;retail,3.6,120,0,8,22
4117,shop vải Lâm Vân,10.53736,106.413152,shopping;retail,3.6,120,0,8,22
4118,song quynh,10.886164,106.606672,shopping;retail,3.6,120,0,8,22
4119,tap hoa,10.945455,106.691135,shopping;retail,3.6,120,0,8,22
4120,tap hoa,10.885591,106.697256,shopping;retail,3.6,120,0,8,22
4121,tap hoa,10.94088,106.729588,shopping;retail,3.6,120,0,8,22
4122,tap hoa 44 tran thi boc hoc mon,10.894267,106.603992,shopping;retail,3.6,120,0,8,22
4123,tap hoa chi chi,10.886242,106.606351,shopping;retail,3.6,120,0,8,22
4124,tap hoa chú hoặc tân thới 2 hóc môn,10.892948,106.595049,shopping;retail,3.6,120,0,8,22
4125,tap hoa như ý 141 bến than hoà phú củ chi,10.964393,106.610629,shopping;retail,3.6,120,0,8,22
4126,tap hoa tuyến lê thị hà hóc môn,10.88427,106.59831,shopping;retail,3.6,120,0,8,22
4127,thanh thao,10.874592,106.701932,shopping;retail,3.6,120,0,8,22
4128,thanh thao,10.921669,106.693156,shopping;retail,3.6,120,0,8,22
4129,thuy trang,10.962835,106.709324,shopping;retail,3.6,120,0,8,22
4130,trong tuan,10.909277,106.708766,shopping;retail,3.6,120,0,8,22
4131,vu ha,10.892099,106.731815,shopping;retail,3.6,120,0,8,22
4132,AEON Tạ Quang Bửu,10.740367,106.678281,shopping;retail,3.5,120,0,8,22
4133,Bách Hoá Trung Nghĩa,10.892366,106.723749,shopping;retail,3.5,120,0,8,22
4134,Bách Hoá Xanh,10.655916,107.038504,shopping;retail,3.5,120,0,8,22
4135,Bách Hoá Xanh,10.365912,107.090458,shopping;retail,3.5,120,0,8,22
4136,Bách Hóa Xanh grocery store,10.793169,106.672276,shopping;retail,3.5,120,0,8,22
4137,Circle K,10.766178,106.687957,shopping;retail,3.5,120,0,8,22
4138,Circle K,10.832074,106.682515,shopping;retail,3.5,120,0,8,22
4139,Circle k,10.758085,106.673793,shopping;retail,3.5,120,0,8,22
4140,Circle k,10.787936,106.677876,shopping;retail,3.5,120,0,8,22
4141,Coop Food - Chung cư Phan Văn Trị,10.75647,106.678177,shopping;retail,3.5,120,0,8,22
4142,Cửa hàng Thạch,11.033821,106.326433,shopping;retail,3.5,120,0,8,22
4143,Drinks and Ice Creams,10.32354,107.0847,shopping;retail,3.5,120,0,8,22
4144,Imperial Plaza,10.343301,107.094419,shopping;retail,3.5,120,0,8,22
4145,K Food,10.804778,106.73652,shopping;retail,3.5,120,0,8,22
4146,KNG Outlet Mall,10.589042,107.05625,shopping;retail,3.5,120,0,8,22
4147,Saigon Mall Gò Vấp,10.831456,106.676736,shopping;retail,3.5,120,0,8,22
